Page,date,value
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-02-28,9017
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-02-29,8306
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-01,7407
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-02,7926
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-03,8088
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-04,7174
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-05,7971
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-06,9683
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-07,9465
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-08,8562
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-09,7982
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-10,8919
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-11,7244
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-12,7837
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-13,9175
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-14,8348
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-15,7533
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-16,7373
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-17,7392
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-18,6641
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-19,6960
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-20,8221
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-21,7799
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-22,6931
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-23,6903
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-24,7244
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-25,6777
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-26,6435
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-27,7188
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-28,7900
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-29,7030
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-30,6302
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-03-31,6238
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-01,7047
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-02,7291
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-03,7888
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-04,6674
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-05,6623
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-06,6346
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-07,6303
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-08,5975
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-09,6954
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-10,7515
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-11,8060
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-12,6430
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-13,6234
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-14,6232
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-15,6363
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-16,7152
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-17,7344
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-18,7211
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-19,6700
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-20,6883
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-21,6183
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-22,5690
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-23,7935
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-24,7106
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-25,6122
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-26,6050
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-27,5871
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-28,5981
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-29,5958
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-04-30,7800
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-01,7143
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-02,6504
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-03,6524
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-04,5694
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-05,6100
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-06,5786
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-07,5519
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-08,6241
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-09,6599
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-10,6367
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-11,5616
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-12,5839
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-13,21365
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-14,14344
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-15,10798
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-16,14374
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-17,11476
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-18,12974
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-19,12543
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-20,10222
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-21,9447
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-22,10285
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-23,9262
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-24,9936
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-25,10900
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-26,9315
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-27,8255
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-28,10080
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-29,16596
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-30,14423
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-05-31,12922
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-01,13256
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-02,12105
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-03,9871
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-04,10756
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-05,13585
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-06,10159
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-07,9881
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-08,11418
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-09,11090
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-10,9331
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-11,9652
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-12,10013
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-13,25387
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-14,20199
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-15,12737
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-16,12650
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-17,9811
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-18,10383
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-19,11303
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-20,10079
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-21,9961
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-22,13351
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-23,15555
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-24,10515
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-25,10338
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-26,10321
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-27,8941
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-28,8863
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-29,12643
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-06-30,11324
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-01,9604
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-02,9570
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-03,8731
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-04,9272
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-05,8934
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-06,9398
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-07,10806
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-08,9461
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-09,12932
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-10,12671
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-11,10373
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-12,11815
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-13,14465
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-14,17845
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-15,13686
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-16,18176
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-17,13980
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-18,15045
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-19,12477
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-20,17222
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-21,14581
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-22,14731
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-23,12670
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-24,13453
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-25,14427
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-26,11865
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-27,12272
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-28,12875
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-29,10091
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-30,9410
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-07-31,10078
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-01,9465
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-02,11115
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-03,9486
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-04,11757
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-05,8772
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-06,7911
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-07,8158
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-08,11967
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-09,24994
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-10,8072
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-11,8627
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-12,6857
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-13,6420
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-14,8032
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-15,6875
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-16,6335
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-17,7971
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-18,7705
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-19,6482
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-20,6985
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-21,10014
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-22,6851
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-23,7105
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-24,7508
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-25,8943
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-26,7134
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-27,8572
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-28,8047
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-29,7103
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-30,6623
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-08-31,6844
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-01,9450
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-02,7399
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-03,8039
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-04,10050
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-05,7734
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-06,7329
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-07,7296
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-08,8405
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-09,7654
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-10,7758
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-11,8073
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-12,7473
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-13,8000
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-14,8843
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-15,11050
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-16,7807
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-17,8469
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-18,8554
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-19,11456
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-20,7727
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-21,7138
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-22,6804
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-23,6323
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-24,9315
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-25,7898
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-26,7261
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-27,6895
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-28,7089
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-29,7253
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-09-30,7190
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-01,7427
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-02,7009
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-03,7197
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-04,6948
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-05,7255
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-06,6407
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-07,5894
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-08,6736
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-09,7920
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-10,6446
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-11,6592
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-12,6543
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-13,6104
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-14,10532
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-15,11241
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-16,12004
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-17,13210
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-18,14872
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-19,14185
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-20,12661
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-21,12103
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-22,12709
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-23,13536
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-24,11322
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-25,9923
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-26,11636
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-27,9648
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-28,9837
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-29,8639
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-30,11289
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-10-31,11870
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-01,14143
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-02,15389
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-03,12858
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-04,11392
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-05,12340
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-06,17275
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-07,15734
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-08,16841
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-09,11271
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-10,10141
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-11,9680
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-12,12020
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-13,13622
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-14,11852
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-15,10993
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-16,11328
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-17,9747
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-18,9047
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-19,8979
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-20,9655
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-21,10283
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-22,11122
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-23,9775
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-24,8795
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-25,7858
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-26,7132
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-27,7818
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-28,7322
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-29,9027
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-11-30,8587
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-01,8122
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-02,6880
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-03,6607
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-04,8279
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-05,9082
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-06,9162
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-07,7964
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-08,9526
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-09,7282
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-10,8783
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-11,9400
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-12,8236
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-13,9332
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-14,7913
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-15,7805
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-16,6957
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-17,7103
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-18,8064
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-19,7610
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-20,8239
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-21,8093
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-22,9042
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-23,7889
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-24,8318
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-25,7592
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-26,7558
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-27,8125
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-28,7753
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-29,6974
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-30,8350
Gordon_Ramsay_en.wikipedia.org_all-access_all-agents,2016-12-31,7571
