order_id,order_line,order_date,quantity,price,total_price,model,category_1,category_2,frame_material,bikeshop_name,city,state
288,10,2011-11-14,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,Las Vegas Cycles,Las Vegas,NV
288,11,2011-11-14,1,9060,9060,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,Las Vegas Cycles,Las Vegas,NV
288,12,2011-11-14,1,870,870,Synapse Claris,Road,Endurance Road,Aluminum,Las Vegas Cycles,Las Vegas,NV
288,13,2011-11-14,1,9060,9060,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,Las Vegas Cycles,Las Vegas,NV
288,14,2011-11-14,1,4500,4500,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,Las Vegas Cycles,Las Vegas,NV
288,15,2011-11-14,4,6390,25560,Scalpel 29 Carbon Race,Mountain,Cross Country Race,Carbon,Las Vegas Cycles,Las Vegas,NV
288,16,2011-11-14,1,2660,2660,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,Las Vegas Cycles,Las Vegas,NV
288,17,2011-11-14,3,7460,22380,Synapse Hi-Mod Disc Red,Road,Endurance Road,Carbon,Las Vegas Cycles,Las Vegas,NV
288,18,2011-11-14,1,3200,3200,Slice Ultegra D12,Road,Triathalon,Carbon,Las Vegas Cycles,Las Vegas,NV
288,19,2011-11-14,2,3940,7880,Supersix Evo Red,Road,Elite Road,Carbon,Las Vegas Cycles,Las Vegas,NV
288,20,2011-11-14,1,2660,2660,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,Las Vegas Cycles,Las Vegas,NV
288,21,2011-11-14,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,Las Vegas Cycles,Las Vegas,NV
288,22,2011-11-14,1,3730,3730,Trigger Carbon 3,Mountain,Over Mountain,Carbon,Las Vegas Cycles,Las Vegas,NV
288,23,2011-11-14,2,1620,3240,Beast of the East 3,Mountain,Trail,Aluminum,Las Vegas Cycles,Las Vegas,NV
288,24,2011-11-14,1,9590,9590,Synapse Hi-Mod Disc Black Inc.,Road,Endurance Road,Carbon,Las Vegas Cycles,Las Vegas,NV
288,25,2011-11-14,1,7460,7460,Habit Carbon 1,Mountain,Trail,Carbon,Las Vegas Cycles,Las Vegas,NV
289,1,2011-11-14,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Nashville Cruisers,Nashville,TN
290,1,2011-11-15,1,6390,6390,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,Phoenix Bi-peds,Phoenix,AZ
290,2,2011-11-15,1,4260,4260,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,Phoenix Bi-peds,Phoenix,AZ
291,1,2011-11-15,1,7990,7990,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
292,1,2011-11-15,1,3200,3200,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,Austin Cruisers,Austin,TX
292,2,2011-11-15,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,Austin Cruisers,Austin,TX
292,3,2011-11-15,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Austin Cruisers,Austin,TX
292,4,2011-11-15,1,1840,1840,Supersix Evo Tiagra,Road,Elite Road,Carbon,Austin Cruisers,Austin,TX
292,5,2011-11-15,1,7460,7460,Synapse Hi-Mod Disc Red,Road,Endurance Road,Carbon,Austin Cruisers,Austin,TX
292,6,2011-11-15,3,1080,3240,Trail 3,Mountain,Sport,Aluminum,Austin Cruisers,Austin,TX
292,7,2011-11-15,1,1250,1250,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,Austin Cruisers,Austin,TX
293,1,2011-11-15,1,3840,3840,Jekyll Carbon 3,Mountain,Over Mountain,Carbon,Las Vegas Cycles,Las Vegas,NV
293,2,2011-11-15,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Las Vegas Cycles,Las Vegas,NV
294,1,2011-11-15,1,7990,7990,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,San Francisco Cruisers,San Francisco,CA
294,2,2011-11-15,1,5860,5860,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,San Francisco Cruisers,San Francisco,CA
294,3,2011-11-15,2,2130,4260,Synapse Disc Adventure,Road,Endurance Road,Aluminum,San Francisco Cruisers,San Francisco,CA
294,4,2011-11-15,6,3200,19200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,San Francisco Cruisers,San Francisco,CA
294,5,2011-11-15,1,12250,12250,Habit Hi-Mod Black Inc.,Mountain,Trail,Carbon,San Francisco Cruisers,San Francisco,CA
294,6,2011-11-15,1,4260,4260,Scalpel 29 Carbon 3,Mountain,Cross Country Race,Carbon,San Francisco Cruisers,San Francisco,CA
294,7,2011-11-15,1,5330,5330,Synapse Hi-Mod Disc Ultegra,Road,Endurance Road,Carbon,San Francisco Cruisers,San Francisco,CA
294,8,2011-11-15,1,2240,2240,CAAD12 Ultegra,Road,Elite Road,Aluminum,San Francisco Cruisers,San Francisco,CA
295,1,2011-11-15,1,2130,2130,Fat CAAD2,Mountain,Fat Bike,Aluminum,Phoenix Bi-peds,Phoenix,AZ
295,2,2011-11-15,1,585,585,Catalyst 2,Mountain,Sport,Aluminum,Phoenix Bi-peds,Phoenix,AZ
296,1,2011-11-16,1,3940,3940,Supersix Evo Red,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
297,1,2011-11-16,1,6390,6390,F-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
297,2,2011-11-16,1,12250,12250,Habit Hi-Mod Black Inc.,Mountain,Trail,Carbon,Ithaca Mountain Climbers,Ithaca,NY
297,3,2011-11-16,2,6390,12780,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
297,4,2011-11-16,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
297,5,2011-11-16,1,3940,3940,Supersix Evo Red,Road,Elite Road,Carbon,Ithaca Mountain Climbers,Ithaca,NY
297,6,2011-11-16,1,3730,3730,Trigger Carbon 3,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
297,7,2011-11-16,1,7990,7990,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
297,8,2011-11-16,4,3200,12800,Slice Ultegra D12,Road,Triathalon,Carbon,Ithaca Mountain Climbers,Ithaca,NY
298,1,2011-11-16,2,2880,5760,Habit 4,Mountain,Trail,Aluminum,Albuquerque Cycles,Albuquerque,NM
298,2,2011-11-16,1,2130,2130,Fat CAAD2,Mountain,Fat Bike,Aluminum,Albuquerque Cycles,Albuquerque,NM
298,3,2011-11-16,2,2240,4480,Synapse Carbon 105,Road,Endurance Road,Carbon,Albuquerque Cycles,Albuquerque,NM
298,4,2011-11-16,1,1960,1960,SuperX 105,Road,Cyclocross,Carbon,Albuquerque Cycles,Albuquerque,NM
298,5,2011-11-16,1,4260,4260,Scalpel-Si Carbon 4,Mountain,Cross Country Race,Carbon,Albuquerque Cycles,Albuquerque,NM
298,6,2011-11-16,1,1570,1570,Synapse Disc 105,Road,Endurance Road,Aluminum,Albuquerque Cycles,Albuquerque,NM
298,7,2011-11-16,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Albuquerque Cycles,Albuquerque,NM
298,8,2011-11-16,1,4260,4260,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,Albuquerque Cycles,Albuquerque,NM
298,9,2011-11-16,1,5970,5970,Trigger Carbon 2,Mountain,Over Mountain,Carbon,Albuquerque Cycles,Albuquerque,NM
298,10,2011-11-16,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Albuquerque Cycles,Albuquerque,NM
298,11,2011-11-16,1,9060,9060,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,Albuquerque Cycles,Albuquerque,NM
298,12,2011-11-16,1,7460,7460,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Albuquerque Cycles,Albuquerque,NM
299,1,2011-11-17,1,1950,1950,Slice 105,Road,Triathalon,Carbon,Phoenix Bi-peds,Phoenix,AZ
299,2,2011-11-17,2,2880,5760,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Phoenix Bi-peds,Phoenix,AZ
299,3,2011-11-17,2,1840,3680,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,Phoenix Bi-peds,Phoenix,AZ
299,4,2011-11-17,3,1620,4860,Beast of the East 3,Mountain,Trail,Aluminum,Phoenix Bi-peds,Phoenix,AZ
299,5,2011-11-17,2,9590,19180,Synapse Hi-Mod Disc Black Inc.,Road,Endurance Road,Carbon,Phoenix Bi-peds,Phoenix,AZ
300,1,2011-11-18,2,1410,2820,CAAD8 105,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
300,2,2011-11-18,2,3200,6400,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,Kansas City 29ers,Kansas City,KS
300,3,2011-11-18,2,1960,3920,SuperX 105,Road,Cyclocross,Carbon,Kansas City 29ers,Kansas City,KS
300,4,2011-11-18,1,5970,5970,Trigger Carbon 2,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
300,5,2011-11-18,1,4800,4800,F-Si Carbon 2,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
301,1,2011-11-21,1,7990,7990,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
301,2,2011-11-21,1,1950,1950,Habit 6,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
301,3,2011-11-21,1,1520,1520,Trail 1,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
301,4,2011-11-21,3,2660,7980,CAAD Disc Ultegra,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
301,5,2011-11-21,1,12250,12250,Habit Hi-Mod Black Inc.,Mountain,Trail,Carbon,Denver Bike Shop,Denver,CO
301,6,2011-11-21,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
301,7,2011-11-21,1,9060,9060,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
301,8,2011-11-21,1,4800,4800,Synapse Carbon Disc Ultegra D12,Road,Endurance Road,Carbon,Denver Bike Shop,Denver,CO
301,9,2011-11-21,1,2880,2880,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
301,10,2011-11-21,1,3200,3200,Slice Ultegra D12,Road,Triathalon,Carbon,Denver Bike Shop,Denver,CO
301,11,2011-11-21,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Denver Bike Shop,Denver,CO
301,12,2011-11-21,1,5970,5970,Trigger Carbon 2,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
301,13,2011-11-21,1,9060,9060,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
301,14,2011-11-21,1,2130,2130,Fat CAAD2,Mountain,Fat Bike,Aluminum,Denver Bike Shop,Denver,CO
301,15,2011-11-21,1,3200,3200,Bad Habit 1,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
301,16,2011-11-21,2,4260,8520,Scalpel 29 Carbon 3,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
301,17,2011-11-21,1,12790,12790,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
302,1,2011-11-22,1,3730,3730,Trigger Carbon 3,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
302,2,2011-11-22,1,870,870,Synapse Claris,Road,Endurance Road,Aluminum,Denver Bike Shop,Denver,CO
302,3,2011-11-22,2,4800,9600,F-Si Carbon 2,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
302,4,2011-11-22,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
302,5,2011-11-22,1,815,815,Trail 5,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
302,6,2011-11-22,1,4260,4260,Scalpel-Si Carbon 4,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
302,7,2011-11-22,1,7000,7000,Slice Hi-Mod Black Inc.,Road,Triathalon,Carbon,Denver Bike Shop,Denver,CO
302,8,2011-11-22,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
303,1,2011-11-22,1,2130,2130,Synapse Disc Adventure,Road,Endurance Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
303,2,2011-11-22,1,1950,1950,Habit 6,Mountain,Trail,Aluminum,New Orleans Velocipedes,New Orleans,LA
303,3,2011-11-22,1,4260,4260,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
303,4,2011-11-22,1,3200,3200,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,New Orleans Velocipedes,New Orleans,LA
303,5,2011-11-22,1,4260,4260,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
303,6,2011-11-22,1,3730,3730,Trigger Carbon 3,Mountain,Over Mountain,Carbon,New Orleans Velocipedes,New Orleans,LA
303,7,2011-11-22,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
303,8,2011-11-22,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
303,9,2011-11-22,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
303,10,2011-11-22,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
303,11,2011-11-22,1,2130,2130,Fat CAAD2,Mountain,Fat Bike,Aluminum,New Orleans Velocipedes,New Orleans,LA
303,12,2011-11-22,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,New Orleans Velocipedes,New Orleans,LA
303,13,2011-11-22,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,New Orleans Velocipedes,New Orleans,LA
303,14,2011-11-22,1,3200,3200,CAAD12 Red,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
303,15,2011-11-22,1,2660,2660,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
303,16,2011-11-22,1,1250,1250,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
303,17,2011-11-22,1,815,815,CAAD8 Claris,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
303,18,2011-11-22,1,3200,3200,Slice Ultegra D12,Road,Triathalon,Carbon,New Orleans Velocipedes,New Orleans,LA
303,19,2011-11-22,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,New Orleans Velocipedes,New Orleans,LA
303,20,2011-11-22,1,5330,5330,Supersix Evo Hi-Mod Dura Ace 2,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
303,21,2011-11-22,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,New Orleans Velocipedes,New Orleans,LA
303,22,2011-11-22,1,7460,7460,Synapse Hi-Mod Disc Red,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
303,23,2011-11-22,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,New Orleans Velocipedes,New Orleans,LA
303,24,2011-11-22,1,1950,1950,Slice 105,Road,Triathalon,Carbon,New Orleans Velocipedes,New Orleans,LA
303,25,2011-11-22,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,New Orleans Velocipedes,New Orleans,LA
304,1,2011-11-24,1,3940,3940,Supersix Evo Red,Road,Elite Road,Carbon,Denver Bike Shop,Denver,CO
304,2,2011-11-24,1,9060,9060,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
304,3,2011-11-24,1,1520,1520,Trail 1,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
304,4,2011-11-24,1,2130,2130,Beast of the East 2,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
304,5,2011-11-24,1,9590,9590,Synapse Hi-Mod Disc Black Inc.,Road,Endurance Road,Carbon,Denver Bike Shop,Denver,CO
304,6,2011-11-24,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
304,7,2011-11-24,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
305,1,2011-11-25,1,1960,1960,SuperX 105,Road,Cyclocross,Carbon,Denver Bike Shop,Denver,CO
305,2,2011-11-25,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
305,3,2011-11-25,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
305,4,2011-11-25,1,815,815,Trail 5,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
306,1,2011-11-29,7,2660,18620,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,Minneapolis Bike Shop,Minneapolis,MN
306,2,2011-11-29,2,3200,6400,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Minneapolis Bike Shop,Minneapolis,MN
306,3,2011-11-29,1,7990,7990,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,Minneapolis Bike Shop,Minneapolis,MN
306,4,2011-11-29,8,3200,25600,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,Minneapolis Bike Shop,Minneapolis,MN
306,5,2011-11-29,1,3730,3730,Trigger Carbon 3,Mountain,Over Mountain,Carbon,Minneapolis Bike Shop,Minneapolis,MN
306,6,2011-11-29,1,2660,2660,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,Minneapolis Bike Shop,Minneapolis,MN
306,7,2011-11-29,1,4260,4260,Scalpel-Si Carbon 4,Mountain,Cross Country Race,Carbon,Minneapolis Bike Shop,Minneapolis,MN
306,8,2011-11-29,1,7990,7990,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,Minneapolis Bike Shop,Minneapolis,MN
306,9,2011-11-29,1,3200,3200,Slice Ultegra D12,Road,Triathalon,Carbon,Minneapolis Bike Shop,Minneapolis,MN
306,10,2011-11-29,1,9060,9060,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,Minneapolis Bike Shop,Minneapolis,MN
306,11,2011-11-29,1,2130,2130,Beast of the East 2,Mountain,Trail,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
306,12,2011-11-29,1,1250,1250,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
306,13,2011-11-29,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Minneapolis Bike Shop,Minneapolis,MN
306,14,2011-11-29,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
306,15,2011-11-29,1,2240,2240,CAAD12 Ultegra,Road,Elite Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
306,16,2011-11-29,1,1840,1840,Supersix Evo Tiagra,Road,Elite Road,Carbon,Minneapolis Bike Shop,Minneapolis,MN
306,17,2011-11-29,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
306,18,2011-11-29,1,4260,4260,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
306,19,2011-11-29,1,2660,2660,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,Minneapolis Bike Shop,Minneapolis,MN
306,20,2011-11-29,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
306,21,2011-11-29,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
306,22,2011-11-29,1,1570,1570,Synapse Disc 105,Road,Endurance Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
306,23,2011-11-29,1,1620,1620,Beast of the East 3,Mountain,Trail,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
306,24,2011-11-29,1,6390,6390,Scalpel 29 Carbon Race,Mountain,Cross Country Race,Carbon,Minneapolis Bike Shop,Minneapolis,MN
306,25,2011-11-29,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Minneapolis Bike Shop,Minneapolis,MN
306,26,2011-11-29,1,2880,2880,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Minneapolis Bike Shop,Minneapolis,MN
306,27,2011-11-29,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
306,28,2011-11-29,2,1840,3680,F-Si 3,Mountain,Cross Country Race,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
307,1,2011-11-30,2,3200,6400,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Providence Bi-peds,Providence,RI
307,2,2011-11-30,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Providence Bi-peds,Providence,RI
307,3,2011-11-30,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,Providence Bi-peds,Providence,RI
307,4,2011-11-30,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Providence Bi-peds,Providence,RI
308,1,2011-11-30,1,815,815,CAAD8 Claris,Road,Elite Road,Aluminum,Detroit Cycles,Detroit,MI
308,2,2011-11-30,1,3200,3200,Bad Habit 1,Mountain,Trail,Aluminum,Detroit Cycles,Detroit,MI
308,3,2011-11-30,2,2660,5320,Bad Habit 2,Mountain,Trail,Aluminum,Detroit Cycles,Detroit,MI
308,4,2011-11-30,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Detroit Cycles,Detroit,MI
308,5,2011-11-30,2,1620,3240,Beast of the East 3,Mountain,Trail,Aluminum,Detroit Cycles,Detroit,MI
308,6,2011-11-30,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Detroit Cycles,Detroit,MI
308,7,2011-11-30,1,3730,3730,Habit Carbon 3,Mountain,Trail,Carbon,Detroit Cycles,Detroit,MI
308,8,2011-11-30,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,Detroit Cycles,Detroit,MI
309,1,2011-12-05,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
309,2,2011-12-05,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Phoenix Bi-peds,Phoenix,AZ
309,3,2011-12-05,2,870,1740,Synapse Claris,Road,Endurance Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
309,4,2011-12-05,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Phoenix Bi-peds,Phoenix,AZ
309,5,2011-12-05,2,4260,8520,Scalpel-Si Carbon 4,Mountain,Cross Country Race,Carbon,Phoenix Bi-peds,Phoenix,AZ
309,6,2011-12-05,3,7460,22380,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Phoenix Bi-peds,Phoenix,AZ
310,1,2011-12-07,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
310,2,2011-12-07,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Denver Bike Shop,Denver,CO
310,3,2011-12-07,1,815,815,CAAD8 Claris,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
310,4,2011-12-07,1,870,870,Synapse Claris,Road,Endurance Road,Aluminum,Denver Bike Shop,Denver,CO
310,5,2011-12-07,1,6070,6070,Jekyll Carbon 2,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
310,6,2011-12-07,1,1570,1570,Synapse Disc 105,Road,Endurance Road,Aluminum,Denver Bike Shop,Denver,CO
310,7,2011-12-07,1,2660,2660,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,Denver Bike Shop,Denver,CO
310,8,2011-12-07,1,980,980,Trail 4,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
310,9,2011-12-07,1,2660,2660,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,Denver Bike Shop,Denver,CO
310,10,2011-12-07,1,3730,3730,Trigger Carbon 3,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
310,11,2011-12-07,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
310,12,2011-12-07,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
310,13,2011-12-07,2,3200,6400,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
310,14,2011-12-07,2,3200,6400,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
310,15,2011-12-07,2,2450,4900,SuperX Ultegra,Road,Cyclocross,Carbon,Denver Bike Shop,Denver,CO
310,16,2011-12-07,1,2880,2880,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
310,17,2011-12-07,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
310,18,2011-12-07,2,3730,7460,Fat CAAD1,Mountain,Fat Bike,Aluminum,Denver Bike Shop,Denver,CO
310,19,2011-12-07,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
310,20,2011-12-07,1,1960,1960,SuperX 105,Road,Cyclocross,Carbon,Denver Bike Shop,Denver,CO
310,21,2011-12-07,2,1520,3040,Trail 1,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
310,22,2011-12-07,1,10660,10660,Supersix Evo Hi-Mod Team,Road,Elite Road,Carbon,Denver Bike Shop,Denver,CO
310,23,2011-12-07,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
310,24,2011-12-07,1,2770,2770,Beast of the East 1,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
310,25,2011-12-07,2,6390,12780,F-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
311,1,2011-12-07,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Kansas City 29ers,Kansas City,KS
311,2,2011-12-07,1,1950,1950,Slice 105,Road,Triathalon,Carbon,Kansas City 29ers,Kansas City,KS
312,1,2011-12-09,1,705,705,Catalyst 1,Mountain,Sport,Aluminum,Indianapolis Velocipedes,Indianapolis,IN
312,2,2011-12-09,1,4260,4260,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,Indianapolis Velocipedes,Indianapolis,IN
312,3,2011-12-09,2,2060,4120,F-Si 2,Mountain,Cross Country Race,Aluminum,Indianapolis Velocipedes,Indianapolis,IN
312,4,2011-12-09,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,Indianapolis Velocipedes,Indianapolis,IN
312,5,2011-12-09,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Indianapolis Velocipedes,Indianapolis,IN
312,6,2011-12-09,1,5860,5860,CAAD12 Black Inc,Road,Elite Road,Aluminum,Indianapolis Velocipedes,Indianapolis,IN
312,7,2011-12-09,1,2660,2660,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,Indianapolis Velocipedes,Indianapolis,IN
